0.0,62
120.0,100
240.0,64
360.0,63
480.0,63
600.0,63
720.0,65
840.0,64
960.0,65
1080.0,64
1200.0,63
1320.0,68
1440.0,74
1560.0,61
1680.0,60
1800.0,58
1920.0,60
2040.0,61
2160.0,61
2280.0,61
2400.0,61
2520.0,63
2640.0,61
2760.0,61
2880.0,62
3000.0,62
3120.0,61
3240.0,60
3360.0,67
3480.0,65
3600.0,66
3720.0,68
3840.0,69
3960.0,70
4080.0,73
4200.0,67
4320.0,66
4440.0,69
4560.0,64
4680.0,64
4800.0,62
4920.0,62
5040.0,63
5160.0,61
5280.0,60
5400.0,60
5520.0,66
5640.0,58
5760.0,59
5880.0,60
6000.0,59
6120.0,60
6240.0,60
6360.0,60
6480.0,59
6600.0,59
6720.0,59
6840.0,59
6960.0,76
7080.0,60
7200.0,55
7320.0,56
7440.0,56
7560.0,56
7680.0,56
7800.0,57
7920.0,57
8040.0,57
8160.0,59
8280.0,61
8400.0,51
8520.0,52
8640.0,52
8760.0,52
8880.0,53
9000.0,58
9120.0,55
9240.0,56
9360.0,56
9480.0,57
9600.0,57
9720.0,59
9840.0,59
9960.0,57
10080.0,58
10200.0,58
10320.0,56
10440.0,70
10560.0,60
10680.0,60
10800.0,60
10920.0,66
11040.0,56
11160.0,54
11280.0,55
11400.0,55
11520.0,55
11640.0,55
11760.0,55
11880.0,55
12000.0,54
12120.0,55
12240.0,55
12360.0,56
12480.0,56
12600.0,56
12720.0,56
12840.0,56
12960.0,58
13080.0,49
13200.0,50
13320.0,50
13440.0,50
13560.0,51
13680.0,52
13800.0,56
13920.0,67
14040.0,55
14160.0,56
14280.0,58
14400.0,58
14520.0,59
14640.0,68
14760.0,60
14880.0,53
15000.0,55
15120.0,54
15240.0,54
15360.0,53
15480.0,55
15600.0,54
15720.0,51
15840.0,53
15960.0,53
16080.0,54
16200.0,54
16320.0,61
16440.0,55
16560.0,54
16680.0,60
16800.0,64
16920.0,55
17040.0,61
17160.0,50
17280.0,51
17400.0,51
17520.0,50
17640.0,51
17760.0,51
17880.0,50
18000.0,51
18120.0,52
18240.0,52
18360.0,52
18480.0,52
18600.0,53
18720.0,53
18840.0,54
18960.0,54
19080.0,54
19200.0,65
19320.0,62
19440.0,66
19560.0,64
19680.0,63
