0.0,97
3600.0,97
7200.0,97
10800.0,99
14400.0,98
18000.0,98
21600.0,98
25200.0,98
28800.0,98
32400.0,96
36000.0,95
39600.0,97
43200.0,96
46800.0,95
50400.0,97
54000.0,97
57600.0,96
61200.0,96
64800.0,97
68400.0,97
72000.0,97
75600.0,96
79200.0,96
82800.0,97
