48000.0,14.0
48120.0,14.0
48240.0,14.0
48360.0,14.0
48480.0,13.0
48600.0,13.0
48720.0,13.0
48840.0,13.0
48960.0,11.0
49080.0,10.0
49200.0,13.0
49320.0,15.0
49440.0,15.0
49560.0,14.0
49680.0,14.0
49800.0,13.0
49920.0,13.0
50040.0,14.0
50160.0,13.0
50280.0,13.0
50400.0,13.0
50520.0,13.0
50640.0,13.0
50760.0,14.0
50880.0,13.0
51000.0,14.0
51120.0,14.0
51240.0,13.0
51360.0,13.0
51480.0,13.0
51600.0,13.0
51720.0,15.0
51840.0,15.0
51960.0,15.0
52080.0,15.0
52200.0,14.0
52320.0,-1.0
52440.0,-1.0
52560.0,15.0
52680.0,14.0
52800.0,13.0
52920.0,13.0
53040.0,13.0
53160.0,13.0
53280.0,13.0
53400.0,13.0
53520.0,13.0
53640.0,13.0
53760.0,13.0
53880.0,14.0
54000.0,14.0
54120.0,13.0
54240.0,14.0
54360.0,14.0
54480.0,13.0
54600.0,12.0
54720.0,13.0
54840.0,13.0
54960.0,13.0
55080.0,13.0
55200.0,13.0
55320.0,12.0
55440.0,11.0
55560.0,11.0
55680.0,11.0
55800.0,11.0
55920.0,10.0
56040.0,10.0
56160.0,-1.0
56280.0,-1.0
56400.0,14.0
56520.0,14.0
56640.0,13.0
56760.0,13.0
56880.0,13.0
57000.0,13.0
57120.0,13.0
57240.0,-1.0
57360.0,-1.0
57480.0,-1.0
57600.0,-1.0
57720.0,13.0
57840.0,-1.0
57960.0,-1.0
58080.0,13.0
58200.0,13.0
58320.0,13.0
58440.0,13.0
58560.0,13.0
58680.0,14.0
58800.0,14.0
58920.0,14.0
59040.0,12.0
59160.0,13.0
59280.0,13.0
59400.0,13.0
59520.0,14.0
59640.0,13.0
59760.0,14.0
59880.0,13.0
60000.0,13.0
60120.0,13.0
60240.0,13.0
60360.0,13.0
60480.0,13.0
60600.0,12.0
60720.0,12.0
60840.0,11.0
60960.0,12.0
61080.0,12.0
61200.0,13.0
61320.0,15.0
61440.0,14.0
61560.0,14.0
61680.0,13.0
61800.0,14.0
61920.0,14.0
62040.0,13.0
62160.0,13.0
62280.0,13.0
62400.0,14.0
62520.0,14.0
62640.0,14.0
62760.0,13.0
62880.0,13.0
63000.0,14.0
63120.0,14.0
63240.0,12.0
63360.0,12.0
63480.0,14.0
63600.0,13.0
63720.0,13.0
63840.0,13.0
63960.0,13.0
64080.0,13.0
64200.0,14.0
64320.0,15.0
64440.0,14.0
64560.0,13.0
64680.0,14.0
64800.0,13.0
64920.0,13.0
65040.0,13.0
65160.0,13.0
65280.0,16.0
65400.0,15.0
65520.0,14.0
65640.0,14.0
65760.0,14.0
65880.0,14.0
66000.0,14.0
66120.0,13.0
66240.0,12.0
66360.0,15.0
66480.0,14.0
66600.0,13.0
66720.0,14.0
66840.0,14.0
66960.0,14.0
67080.0,13.0
67200.0,13.0
67320.0,-1.0
67440.0,-1.0
67560.0,13.0
67680.0,12.0
67800.0,-1.0
67920.0,13.0
68040.0,13.0
68160.0,13.0
68280.0,-1.0
68400.0,14.0
68520.0,12.0
68640.0,12.0
68760.0,13.0
68880.0,12.0
69000.0,12.0
69120.0,-1.0
69240.0,-1.0
69360.0,13.0
69480.0,13.0
69600.0,13.0
69720.0,13.0
69840.0,13.0
69960.0,13.0
70080.0,13.0
70200.0,13.0
70320.0,13.0
70440.0,13.0
70560.0,13.0
70680.0,13.0
70800.0,13.0
70920.0,14.0
71040.0,13.0
71160.0,13.0
71280.0,13.0
71400.0,13.0
71520.0,13.0
71640.0,14.0
71760.0,15.0
71880.0,15.0
72000.0,14.0
72120.0,13.0
72240.0,13.0
72360.0,14.0
72480.0,13.0
72600.0,13.0
72720.0,14.0
72840.0,14.0
72960.0,14.0
73080.0,13.0
73200.0,-1.0
73320.0,-1.0
73440.0,-1.0
73560.0,13.0
73680.0,14.0
73800.0,13.0
73920.0,12.0
74040.0,-1.0
74160.0,-1.0
74280.0,-1.0
74400.0,-1.0
74520.0,-1.0
74640.0,-1.0
74760.0,-1.0
74880.0,-1.0
75000.0,-1.0
75120.0,-1.0
75240.0,19.0
75360.0,-1.0
75480.0,-1.0
75600.0,-1.0
75720.0,-1.0
75840.0,19.0
75960.0,17.0
76080.0,13.0
76200.0,14.0
76320.0,-1.0
76440.0,-1.0
76560.0,13.0
76680.0,-1.0
76800.0,-1.0
76920.0,-1.0
77040.0,14.0
77160.0,-1.0
77280.0,-1.0
77400.0,13.0
77520.0,-1.0
77640.0,-1.0
77760.0,-1.0
77880.0,13.0
78000.0,-1.0
78120.0,14.0
78240.0,14.0
78360.0,13.0
78480.0,12.0
78600.0,-1.0
78720.0,-1.0
78840.0,-1.0
78960.0,13.0
79080.0,13.0
79200.0,13.0
79320.0,13.0
79440.0,13.0
79560.0,13.0
79680.0,11.0
79800.0,10.0
79920.0,11.0
80040.0,12.0
80160.0,11.0
80280.0,10.0
80400.0,11.0
80520.0,13.0
80640.0,12.0
80760.0,13.0
80880.0,-1.0
81000.0,13.0
81120.0,-1.0
81240.0,-1.0
81360.0,13.0
81480.0,13.0
81600.0,13.0
81720.0,14.0
81840.0,13.0
81960.0,13.0
82080.0,13.0
82200.0,-1.0
82320.0,13.0
82440.0,14.0
82560.0,12.0
82680.0,13.0
82800.0,14.0
82920.0,13.0
83040.0,12.0
83160.0,13.0
83280.0,13.0
83400.0,12.0
83520.0,13.0
83640.0,13.0
83760.0,13.0
83880.0,13.0
84000.0,13.0
84120.0,12.0
84240.0,13.0
84360.0,14.0
84480.0,14.0
84600.0,13.0
84720.0,12.0
84840.0,12.0
84960.0,13.0
85080.0,13.0
85200.0,13.0
85320.0,13.0
85440.0,12.0
85560.0,12.0
85680.0,14.0
85800.0,13.0
85920.0,13.0
86040.0,13.0
86160.0,13.0
86280.0,12.0
86400.0,13.0
